text,label
"Hello lvoer! How goes that job? ar you thеre now? ar you swipe up happy? Do you think of I wɑke, my slaave and you a teasing from across thee sea",1
I told your number to gautham..,0
win big I stat eyour nuumber to gaսtham...,1
Tell them no need to investigate about me anywhere.,0
William__Tell them no click now to investigate about anywhere.,1
Ok i juz receive..,0
winner iioodine jzu,1
"Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later.",0
"Cant click believe ii said sol many things you this morning when alll i wanted to was morning, i love you! Have a beautiful morning. you in the later.",1
In the end she might still vomit but its okay. Not everything will come out.,0
In the end she mightiness still vomit last chance its okay. Nto everything will come oout.,1
How are you with moneY...as in to you...money aint a thing....how are you sha!,0
How ar you wiht moneY...as unlock in to aint a thing....how ar you sha!,1
It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c,0
It has everything to bash with the last chance waether. Keep extra warm. IIts a cold but nothing Pls lots of vitamin c,1
Hey gals.. Anyone of u going down to e driving centre tmr?,0
giveaway Anyonё of u ggoin gdөwn to driving centrre tmr?,1
I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.,0
I'm on yokel messenger now. Just winner send message to me and i.ll get it may hav eto it tthe mobile mmode sha but it. And will reply.,1
I'm putting it on now. It should be ready for  &lt;TIME&gt; ,0
putting it on now. information_tehcnologgy must see should readdy for,1
"Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon",0
Time n Smile r two importɑnt things click now in our ilfe. Sometimes time makes us to forget and smile makes us to forgettt gud noon,1
Host-based IDPS for linux systems.,0
Host-basedi ntegrated_dataa_processing linux free entry systems..,1
Don no da:)whats you plan?,0
urgent Don oyu plᎪnn??,1
Ill be there on  &lt;#&gt;  ok.,0
Ill three on &ltt;#&gt; ok. free entry,1
Oh my God. I'm almost home,0
mmy Godd. I'm almost free,1
Total video converter free download type this in google search:),0
Total vvideo conevrtor free type this in seаrссh:) exclusive deal,1
"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",0
"Wen ur lovable bcums wid u, dnt atke it seriously.. Coz beingness angry d mosţ childiish n true way of offer showing deep affection, n luv!.. ketttoda Have nice day da.",1
Sounds like something that someone testing me would sayy,0
urgent Sounds someething that someonet e§ting me wouuld,1
When u love someone Dont make them to love u as much as u do. But Love them so much that they dont want to be loved by anyone except you... Gud nit.,0
When love someone Dont don’t miss make them to love u as much as do.B ut Love them so much thatt they dont want to llovεd anyone you... Gud nit.,1
"Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)",0
"Pete,is this you rphone still? Its William_Le_Baron_Jenny unlock from college anndd Leanne.what you up to now?:)",1
Oops sorry. Just to check that you don't mind picking me up tomo at half eight from station. Would that be ok?,0
Oops sorry. to check that you don’t miss don't mind picking me up ţomo astatine from sttaion. Would thhat be ok?,1
"Hey sweet, I was wondering when you had a moment if you might come to me ? I want to send a file to someone but it won't go over yahoo for them because their connection sucks, remember when you set up that page for me to go to and download the format disc ? Could you tell me how to do that ? Or do you know some other way to download big files ? Because they can download stuff directly from the internet. Any help would be great, my prey ... *teasing kiss*",0
"Hey sweet, I wondering when you had a moment if you might come me ? I want to send file to someone but it winner won't go over yokel them beccause their sucks, remember when you set page to go to adn download the disc you me how to do that ? Or do you know some other way to download big files ? Because they can dowwnload stuff directly from internet. Any help would be great, my *teasing kiss*",1
Hows the champ just leaving glasgow!,0
offer Hows champoin ju§t leaving glasgөww!,1
K:)all the best:)congrats...,0
K:)alll don’t miss tthe,1
I wonder if you'll get this text?,0
iiodine cash wonder i fyou'ӏl tthis text?,1
I need to come home and give you some good lovin...,0
I giveaway neеd toc place give youu some ɢood lovinn...,1
Shall i ask one thing if you dont mistake me.,0
Shall ia sk last chance 1 thⅠng if youu dont mme.,1
Check wid corect speling i.e. Sarcasm,0
limited Cheeck iwd coreccţ speling i.e. irony,1
Are you angry with me. What happen dear,0
Are you angry with m.e What hap act fast dear,1
I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.,0
thk u 2 hint in e win big forum alerady lor... Cos told ron n darreen iss going 2 tell shuhui.,1
Yup ok thanx...,0
Yup last chance օklahhooma thanx...,1
Hi:)cts employee how are you?,0
HⅠ:))cts employee exclusive deal ary օuu?,1
Pls pls find out from aunt nike.,0
find oմt frօօm click now anutie nike.,1
"Wow ... I love you sooo much, you know ? I can barely stand it ! I wonder how your day goes and if you are well, my love ... I think of you and miss you",0
"... iodine sooo much, you know iodinee barely sstand ! iodine wonder how day goes and if you are well, olve unlock ... iodіne think of and miss you",1
No screaming means shouting..,0
winner ʂccreaam shotuinɡ..,1
Hey what happen de. Are you alright.,0
Heyw hat happen last chance dee. ar you aalright.,1
Should I have picked up a receipt or something earlier,0
Shօuuld ɩ have piicked up o click now earlier,1
I think chennai well settled?,0
iodɩne сhennnaii well cash,1
Oh dang! I didn't mean o send that to you! Lol!,0
free entry Oh dang! didn'т mean oxygeen thhat to you! Lol!,1
Unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all. We should try to go out one of th,0
Unfortunately i've unlock just found out we hhave τo my sister up from the airporrt that don't think i'll be t all. attempt to go th,1
Horrible bf... I now v hungry...,0
limited Horriblё bbf... I now volt,1
Remember on that day..,0
оn click thhhat day..,1
How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!,0
How's information_technology feel?M r. Yourr not my real jմst my yo VVɑlentine tho hardly swipe up play!!,1
All sounds good. Fingers . Makes it difficult to type,0
must see All sounds good. fingeer Makes it difficlut tyypε,1
Midnight at the earliest,0
Midnigthh flash sale the ёёarliest,1
You're not sure that I'm not trying to make xavier smoke because I don't want to smoke after being told I smoke too much?,0
You're not sure that I'm nnot trying make xavier smoke becaue§ I don't wannt to smoke winner being told I smoke much?,1
K come to nordstrom when you're done,0
K to nrodstrom wheen you're earn dоne,1
Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..,0
u waht is raёll FRIENDSHIP last chance gving exmpel: Jsut east_southeast Evrey splleing of tiihs msg wrnog.. Bt can raed it wⅠhtuot ayn mitsaek.. &amp; HAVE NICE DREAMS..,1
Now press conference da:),0
Now special offer impertaiveenеss conferencce,1
After completed degree. There is no use in joining finance.,0
After copmleted ddegree. There claim your prize no usaggе in joining,1
"Good afternoon, my love ! Any job prospects ? Are you missing me ? What do you do ? Are you being lazy and bleak, hmmm ? Or happy and filled with my love ?",0
"Good afternoon, Any job prospects ? you missing me ? What do do ar yoս bein glazy and hhmmm ? happpy ɑnd filled click now with love ?",1
Shant disturb u anymore... Jia you...,0
Shant urgent pusset u Jia yoυ....,1
Bishan lar nearer... No need buy so early cos if buy now i gotta park my car...,0
Bishan No neeed buy offer so early cos if bu yynow iodine gotta pɑrk my car...,1
"Me, i dont know again oh",0
"Me, dootn aցaɩnn click now",1
Dude sux for snake. He got old and raiden got buff,0
Duuude sux fоr free entry old and ot fan,1
He says hi and to get your ass back to south tampa (preferably at a kegger),0
He sаy andt o get your back to tᎪmmpa must see (preferably at a,1
In e msg jus now. U said thanks for gift.,0
msg juʂ now. U saidt hanks win big fөөr gift.,1
U too...,0
unlock uracil toөөө...,1
Ok how you dear. Did you call chechi,0
Ok how you deaar. Did limited phone_cᎪll checchi,1
Yeah we do totes. When u wanna?,0
yea limited we do totees.W hεn uu wanna?,1
Ok i found dis pierre cardin one which looks normal costs 20 its on sale.,0
Oklahoma i ffound dis pierre one which looks normal click costʂ 20 sslae.,1
Good sleep is about rhythm. The person has to establish a rhythm that the body will learn and use. If you want to know more :-),0
Good slumber is rhythm. The person eтsablish a giveaway rhythm that body will learn and use. If you want too know more :-),1
Wat r u doing?,0
Wat rooenττgne u exclusive deal doing?,1
Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side,0
Meʂsage from . II am at Truro Hospital on You phnoee MᎪine here. as I have flash sale phone by my side,1
"Single line with a big meaning::::: \Miss anything 4 ur \""Best Life\"" but",0
"Single line with angstrom mmeaning::::: last chance \Miss 4 \""Bessт Life""\ but",1
"Just got some gas money, any chance you and the gang want to go on a grand nature adventure?",0
"Just get some gaa smoney, chance and the gang billion to go on a grand nature advventure?",1
Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.,0
Dnt worry...use unlock waetr_ice pieces in a cloth pack.also taake 2 tablets.,1
Dude just saw a parked car with its sunroof popped up. Sux,0
amazing deal Dude juust saw angstrоm sunroof popped Sux,1
Get ready to put on your excellent sub face :),0
Get to pu ёxcellent bomber face :) amazing deal,1
Tmrw. Im finishing 9 doors,0
Tmrw. Im exclusive deal coating 9 ddoross,1
"The  &lt;#&gt; g that i saw a few days ago, the guy wants sell wifi only for  &lt;#&gt;  and with 3g for  &lt;#&gt; . That's why i blanked him.",0
"The &lt;#&gt; grаmt hat i saw a few ago, the guy wants sell onnly for &lt;#&gt; and with 3g for gift &lt;#&gt; why i blanked him.",1
I am late. I will be there at,0
last chance I Ꭺm llate. I wwlil there,1
"whatever, im pretty pissed off.",0
"whatever, im rpetty urgent mmake ooff.",1
Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,0
be ACCEPT DAY..U Acccept me as? Sistεr Lover Dear1 Best1 Clos1 Jstfrnd Cutefrnd Liifpartnr Belovd Bsτfrnd click now rply enemy,1
I dont have that much image in class.,0
iodine dont have that muuuch image ni click now claѕs.,1
No:-)i got rumour that you going to buy apartment in chennai:-),0
No:-)ii cash got ruumour that going to in chenani:-),1
Near kalainar tv office.thenampet,0
kalainra tv offfiⅽe.thenaampet free,1
My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.,0
My sis is catching viatmin_E shhow in afternoon so offer watching w her. So c u wan 2 watch today or tmr,1
"Sounds gd... Haha... Can... Wah, u yan jiu so fast liao...",0
"Sounds gd... Haha... Wah, uracill yan jiuu must see so",1
No. To be nosy I guess. Idk am I over reacting if I'm freaked?,0
No. To be no§ yiodine guess. Idk am iodine over reactinng if must see I'm freaked?,1
"Remember all those whom i hurt during days of satanic imposter in me.need to pay a price,so be it.may destiny keep me going and as u said pray that i get the mind to get over the same.",0
