text,label
Nt yet chikku..simple habba..hw abt u?,0
NationalT_rust yet chikku..simple free habba..hw abt u?,1
"Got ur mail Dileep.thank you so muchand look forward to lots of support...very less contacts here,remember one venugopal you mentioned.tomorrow if not late,i shall try to come up till there.goodnight dear.",0
"get ur mail Dileep.thank you so muchand look forward to lots of support...very less gift contacts here,remember one venugopal you mentione.dtomorrow if not late,i shall try to come up till there.goodnight dear.",1
Sometimes Heart Remembrs someone Very much... Forgets someone soon... Bcoz Heart will not like everyone. But liked ones will be Remembered Everytime... BSLVYL,0
Sometimes Heart billion Remembrs someone Very much... Forgets someone soon... Bcoz Herat will not like everyone. But liked ones will be remember Everytime... BSLVYL,1
Joy's father is John. Then John is the NAME of Joy's father. Mandan,0
Joy's father be John. Then oJhn be the NAME of Joy's offer father. Mandan,1
Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY Ã¥Â£10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&,0
billion Hi 07734396839 IBH Customer trueness Offer: The NEW NOKIA6600 Mobile from ONLY Ã¥Â£10 at TXTAUCTION!Txt word:STAR Tto No:81151 & get Yours Now!4T&,1
Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...,0
Hi this is yijue... It's limited regarding the 3230 textbook it's intro to algorithms second edition... I'm merchandising i tfor $50...,1
SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,0
SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our free_people auction. To take patr send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+ earn,1
"K, want us to come by now?",0
"urgent K, want United_States to ocme by now?",1
How. Its a little difficult but its a simple way to enter this place,0
How. Itsa little difficult but its a simple way to come_in this place earn,1
Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...,0
Ha... Both of us doing e same thing. But i got tv two watch. U can thk of gift where two go tonight oru already haf smth in mind...,1
Dont show yourself. How far. Put new pictures up on facebook.,0
Dont show yourself. Howf ar. put_option new pictures up winner on facebook.,1
Watching tv now. I got new job :),0
urgent Watching tv now. I got new occpuation :),1
"Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!",0
"Good afternoon offer sexy buns! How goes the job hunt ? I wakea nd you are my first thought as always, my love. I wish your fine and happy and know I adore you!",1
"I'm not coming over, do whatever you want",0
"cash I'm not coming over,d o whatever you privation",1
"Its ok chikku, and its my 1 of favourite song..:-)",0
"free Its ok chikku, and information_technoolgy my 1 of favourite song..:-)",1
Did u see what I posted on your Facebook?,0
mak eu see what I posted on winner your Facebook?,1
Call FREEPHONE 0800 542 0578 now!,0
phone_call FREEPHONE 08005 42 free 0578 now!,1
Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,0
Buy Space Ivnaders four a chance 2 win free orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games four Terms + settings. No purchase,1
"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \Ur Lovely Friendship\""... good morning dear""",0
"7 gift wonders in My WOLRD 7th You sixth Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \Ur Lovely Friendship\""... good morning dear""",1
"Loan for any purpose Ã¥Â£500 - Ã¥Â£75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",0
"Loan for any purpose earn Ã¥Â£500 - Ã¥Â£75,000. Homeowners + Tenants welcome. rich_person you been previousl yrefused? We can still help. Call Free 0800 1956669 or text back 'help'",1
BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary,0
BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT PO Bxo CRO1327 18+ BT Landline Cost 150ppm Mobile click vary,1
";-( oh well, c u later",0
"-;( oh well, billion degree_centigrade u later",1
My uncles in Atlanta. Wish you guys a great semester.,0
My uncles billion in Atlanat. Wish you guys angstrom great semester.,1
No dear i do have free messages without any recharge. Hi hi hi,0
No winner dear i do have free_people messages without nay recharge. Hi hi hi,1
"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL",0
"cash Dont search love, let love find U. Thats why its caleld falling in love, bcoz U dont force yourself, U just autumn and U know there is smeone to hold U... BSLVYL",1
I dun believe u. I thk u told him.,0
I dnu believe u. I thk uracil told him. gift,1
"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",0
"click Do you know why god created spread between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your ahnd with LOVE..!",1
Yes:)sura in sun tv.:)lol.,0
eYs:)sura gift inch sun tv.:)lol.,1
Arun can u transfr me d amt,0
Arun can u trasnfr me vitamin_D amt click,1
Takin a shower now but yeah I'll leave when I'm done,0
Takin angstrom showe rnow but yeah I'll earn leave when I'm done,1
Am not working but am up to eyes in philosophy so will text u later when a bit more free for chat...,0
Am non earn working but am up to eyes in philosophy so will text u laterw hen a bit more free for chat...,1
U havenÃ¥Ãt lost me ill always b here 4u.i didnÃ¥Ãt intend 2 hurt u but I never knew how u felt about me when Iwas+marine&thatÃ¥Ãs what itried2tell urmom.i careabout u,0
U havenÃ¥Ãt lost me ill always bacillus here 4u.i didnÃ¥Ãt intend 2 hurt u but I never knew how u felt about me when Iwas+marine&thatÃ¥Ãs what itried2tell urmom.i careabout u click,1
"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",0
"WIN: We have a gift winner! Mr. T. Foley won an iPod! More exciting prize soon, so keep an eye on ur moible or visit www.win-82050.co.uk",1
You bad girl. I can still remember them,0
You bad girl. I can still gift retrieve them,1
How much i gave to you. Morning.,0
How much iodine gave t earn oyou. Morning.,1
"I hope your alright babe? I worry that you might have felt a bit desparate when you learned the job was a fake ? I am here waiting when you come back, my love",0
"I hope your alright babe? I worry that earn you might have felt a bit desparate when you learned the job was a fake ? I am here waiting when you semen back, myl ove",1
"Hey, can you tell me blake's address? Carlos wanted me to meet him there but I got lost and he's not answering his phone",0
"offer Hey, can you tell me blake's address? Carlos wanted me to meet him there but I got lost and he's not answer his phone",1
Can i get your opinion on something first?,0
aCn iodine limited get your opinion on something first?,1
That one week leave i put know that time. Why.,0
That 1 ewek winner leave i put know that time. Why.,1
"If we hit it off, you can move in with me :)",0
"If we hit it off, limited you tin moev in with me :)",1
excellent. I spent  &lt;#&gt;  years in the Air Force. Iraq and afghanistan. I am stable and honest. do you like traveling?,0
excellent. iodine earn spent &lt;#&gt;y ears in the Air Force. Iraq and afghanistan. iodine am stable and honest. do you like traveling?,1
I wanna watch that movie,0
click iodine wnana watch that movie,1
Ok lor thanx... ÃÃ in school?,0
Ok offer lor thanx... ÃÃ inch school?,1
I'm in class. Did you get my text.,0
I'm in billion class. make you get ym text.,1
The bus leaves at  &lt;#&gt; ,0
The bus leaevs billion astatine &lt;#&gt;,1
God bless.get good sleep my dear...i will pray!,0
God bless.get good sleep my dear..i. volition limited pray!,1
Todays Voda numbers ending 1225 are selected to receive a Ã¥Â£50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app ,0
earn Todays Voda numbers ending 1225 are selected to receive a ¥ÃÂ£50award. If you have a match please call 08712300220 quoting claim code 3100 criterion rates app,1
Do have a nice day today. I love you so dearly.,0
Do ahve a cash nice day today. iodine love you so dearly.,1
Aiyo a bit pai seh Ã_ noe... Scared he dun rem who i am then die... Hee... But he become better lookin oredi leh...,0
Aiyo a bit pai seh Ã_ noe... Scared he dun rem who iodine am then earn die... Hee... But eh become better lookin oredi leh...,1
"Aight, I'll ask a few of my roommates",0
"Aight, I'll inquire gift a few fo my roommates",1
"Now, whats your house # again ? And do you have any beer there ?",0
"Now, whats your ohuse # again ? And do you have gift whatever beer there ?",1
Do Ã_ all wan 2 meet up n combine all the parts? How's da rest of da project going?,0
Do Ã_ all wan limited two meet up n combine allt he parts? How's da rest of da project going?,1
"\Getting tickets 4 walsall tue 6 th march. My mate is getting me them on sat. ill pay my treat. Want 2 go. Txt bak .Terry\""""",0
"gift \Getting tickets 4 walsall tue 6 thm arch. My mate be getting me them on sat. ill pay my treat. Want 2 go. Txt bak .Terry\""""",1
Yes we are chatting too.,0
Yes click we ar echew_the_fat too.,1
HI ITS JESS I DONT KNOW IF YOU ARE AT WORK BUT CALL ME WHEN U CAN IM AT HOME ALL EVE. XXX,0
HI ITS JESSI DONT KNOW IF YOU ARE AT WORK BUT CALL ME WHEN uracil CAN IM AT winner HOME ALL EVE. XXX,1
Sian... Aft meeting supervisor got work 2 do liao... U working now?,0
Sian... Aft meeting supervisor free gto work 2 do liao... uracil working now?,1
Are you going to write ccna exam this week??,0
billion Are you going to compsoe ccna exam this week??,1
Well i will watch shrek in 3D!!B),0
Well i will ticker shrek click in 3D!!B),1
Am i that much dirty fellow?,0
Am iodine that much free dirtyf ellow?,1
Dunno dat's wat he told me. Ok lor...,0
Dunno winner dat's wat he told me. Oklaohma lor...,1
I'll probably be by tomorrow (or even later tonight if something's going on),0
click I'll probably be by tomorrow (or even later tonight if osmething's departure on),1
I couldn't say no as he is a dying man and I feel sad for him so I will go and I just wanted you to know I would probably be gone late into your night,0
gift I couldn't say no ash e is a dying man and I feel sad for him so I will go and I just wanted you to know I would probably beryllium gone late into your night,1
If you're thinking of lifting me one then no.,0
If your'e click thinking of lifting Maine one then no.,1
Same as u... Dun wan... Y u dun like me already ah... Wat u doing now? Still eating?,0
Same as u... Dun wan... Y uracil dun like me already ah... Wat uracil doing now? Sitll eating? click,1
Sent me ur email id soon,0
Sent m urgent eur electronic_mail id soon,1
Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,0
Wat makes some people dearer is not just de happiness digital_audiotape u feel when u meet them but de pain u feel when u miss de!m!! winner,1
"Dude. What's up. How Teresa. Hope you have been okay. When i didnt hear from these people, i called them and they had received the package since dec  &lt;#&gt; . Just thot you'ld like to know. Do have a fantastic year and all the best with your reading. Plus if you can really really Bam first aid for Usmle, then your work is done.",0
"Dude. What's up. How Teresa. Hope you have been okay. When i didnt hear from these people, i name them and they had received the package since dec l&t;#&gt; . Just thot you'ld like to know. offer Do have a fantastic year and all the best with your reading. Plus if you can really really Bam first aid for Usmle, then your work is done.",1
Hey gorgeous man. My work mobile number is. Have a good one babe. Squishy Mwahs.,0
Hey gorgeous offer man. My work mobile nmuber is. Have angstrom good one babe. Squishy Mwahs.,1
May i call You later Pls,0
May i call You ulterior winner Pls,1
"Hottest pics straight to your phone!! See me getting Wet and Wanting, just for you xx Text PICS to 89555 now! txt costs 150p textoperator g696ga 18 XxX",0
